37222,2013-01-02,48,153239,10.0,,
77521,2013-01-03,48,153239,7.0,,
117466,2013-01-04,48,153239,1.0,,
159727,2013-01-05,48,153239,13.0,,
201616,2013-01-06,48,153239,13.0,,
241296,2013-01-07,48,153239,5.0,,
280522,2013-01-08,48,153239,3.0,,
319505,2013-01-09,48,153239,10.0,,
357960,2013-01-10,48,153239,9.0,,
397052,2013-01-11,48,153239,3.0,,
438935,2013-01-12,48,153239,7.0,,
480968,2013-01-13,48,153239,13.0,,
520797,2013-01-14,48,153239,5.0,,
560428,2013-01-15,48,153239,11.0,,
600367,2013-01-16,48,153239,4.0,,
639734,2013-01-17,48,153239,2.0,,
679384,2013-01-18,48,153239,4.0,,
722384,2013-01-19,48,153239,15.0,,
764821,2013-01-20,48,153239,12.0,,
805273,2013-01-21,48,153239,4.0,,
844820,2013-01-22,48,153239,2.0,,
884144,2013-01-23,48,153239,4.0,,
922883,2013-01-24,48,153239,2.0,,
962605,2013-01-25,48,153239,14.0,,
1005408,2013-01-26,48,153239,9.0,,
1047609,2013-01-27,48,153239,4.0,,
1087855,2013-01-28,48,153239,3.0,,
1167126,2013-01-30,48,153239,9.0,,
1207179,2013-01-31,48,153239,2.0,,
1249272,2013-02-01,48,153239,4.0,,
1294184,2013-02-02,48,153239,11.0,,
1337748,2013-02-03,48,153239,12.0,,
1379560,2013-02-04,48,153239,3.0,,
1420753,2013-02-05,48,153239,8.0,,
1461716,2013-02-06,48,153239,6.0,,
1502244,2013-02-07,48,153239,2.0,,
1543768,2013-02-08,48,153239,2.0,,
1587414,2013-02-09,48,153239,4.0,,
1627300,2013-02-10,48,153239,3.0,,
1665999,2013-02-11,48,153239,7.0,,
1705711,2013-02-12,48,153239,12.0,,
1747139,2013-02-13,48,153239,6.0,,
1828696,2013-02-15,48,153239,5.0,,
1872360,2013-02-16,48,153239,9.0,,
1914079,2013-02-17,48,153239,6.0,,
1955553,2013-02-18,48,153239,3.0,,
1996153,2013-02-19,48,153239,6.0,,
2037212,2013-02-20,48,153239,8.0,,
2077389,2013-02-21,48,153239,3.0,,
2117834,2013-02-22,48,153239,4.0,,
2161140,2013-02-23,48,153239,7.0,,
2204249,2013-02-24,48,153239,12.0,,
2245617,2013-02-25,48,153239,3.0,,
2286149,2013-02-26,48,153239,3.0,,
2326610,2013-02-27,48,153239,3.0,,
2367440,2013-02-28,48,153239,2.0,,
2410400,2013-03-01,48,153239,7.0,,
2456039,2013-03-02,48,153239,13.0,,
2500555,2013-03-03,48,153239,15.0,,
2543596,2013-03-04,48,153239,3.0,,
2585490,2013-03-05,48,153239,6.0,,
2627346,2013-03-06,48,153239,4.0,,
2668489,2013-03-07,48,153239,5.0,,
2753629,2013-03-09,48,153239,14.0,,
2797110,2013-03-10,48,153239,6.0,,
2838741,2013-03-11,48,153239,3.0,,
2879059,2013-03-12,48,153239,1.0,,
2959242,2013-03-14,48,153239,8.0,,
3000521,2013-03-15,48,153239,18.0,,
3045845,2013-03-16,48,153239,2.0,,
3090918,2013-03-17,48,153239,7.0,,
3133647,2013-03-18,48,153239,1.0,,
3175621,2013-03-19,48,153239,2.0,,
3217978,2013-03-20,48,153239,3.0,,
3259221,2013-03-21,48,153239,4.0,,
3301017,2013-03-22,48,153239,3.0,,
3346085,2013-03-23,48,153239,6.0,,
3390184,2013-03-24,48,153239,8.0,,
3432510,2013-03-25,48,153239,2.0,,
3473687,2013-03-26,48,153239,2.0,,
3515141,2013-03-27,48,153239,2.0,,
3557961,2013-03-28,48,153239,2.0,,
3600236,2013-03-29,48,153239,2.0,,
3645107,2013-03-30,48,153239,2.0,,
3688834,2013-03-31,48,153239,8.0,,
3733029,2013-04-01,48,153239,4.0,,
3776444,2013-04-02,48,153239,1.0,,
3819599,2013-04-03,48,153239,1.0,,
3861765,2013-04-04,48,153239,7.0,,
3949696,2013-04-06,48,153239,6.0,,
3994334,2013-04-07,48,153239,6.0,,
4037107,2013-04-08,48,153239,4.0,,
4078695,2013-04-09,48,153239,1.0,,
4120407,2013-04-10,48,153239,1.0,,
4161813,2013-04-11,48,153239,1.0,,
4203953,2013-04-12,48,153239,7.0,,
4248885,2013-04-13,48,153239,8.0,,
4293107,2013-04-14,48,153239,10.0,,
4335897,2013-04-15,48,153239,4.0,,
4378363,2013-04-16,48,153239,1.0,,
4420584,2013-04-17,48,153239,9.0,,
4461500,2013-04-18,48,153239,3.0,,
4547922,2013-04-20,48,153239,11.0,,
4592185,2013-04-21,48,153239,14.0,,
4634644,2013-04-22,48,153239,1.0,,
4676338,2013-04-23,48,153239,5.0,,
4717880,2013-04-24,48,153239,2.0,,
4758575,2013-04-25,48,153239,6.0,,
4799958,2013-04-26,48,153239,5.0,,
4844786,2013-04-27,48,153239,8.0,,
4889024,2013-04-28,48,153239,11.0,,
4931415,2013-04-29,48,153239,4.0,,
4973564,2013-04-30,48,153239,2.0,,
5018522,2013-05-01,48,153239,11.0,,
5061782,2013-05-02,48,153239,5.0,,
5104891,2013-05-03,48,153239,10.0,,
5150980,2013-05-04,48,153239,7.0,,
5196718,2013-05-05,48,153239,6.0,,
5239989,2013-05-06,48,153239,7.0,,
5282140,2013-05-07,48,153239,4.0,,
5324226,2013-05-08,48,153239,3.0,,
5366947,2013-05-09,48,153239,1.0,,
5410153,2013-05-10,48,153239,8.0,,
5457138,2013-05-11,48,153239,4.0,,
5501436,2013-05-12,48,153239,8.0,,
5587823,2013-05-14,48,153239,7.0,,
5630982,2013-05-15,48,153239,3.0,,
5717102,2013-05-17,48,153239,5.0,,
5763833,2013-05-18,48,153239,9.0,,
5809932,2013-05-19,48,153239,13.0,,
5853941,2013-05-20,48,153239,2.0,,
5896610,2013-05-21,48,153239,6.0,,
5939092,2013-05-22,48,153239,4.0,,
5981700,2013-05-23,48,153239,3.0,,
6026763,2013-05-24,48,153239,5.0,,
6072823,2013-05-25,48,153239,9.0,,
6118035,2013-05-26,48,153239,12.0,,
6161480,2013-05-27,48,153239,1.0,,
6204555,2013-05-28,48,153239,2.0,,
6247612,2013-05-29,48,153239,2.0,,
6290778,2013-05-30,48,153239,6.0,,
6334274,2013-05-31,48,153239,16.0,,
6382649,2013-06-01,48,153239,6.0,,
6430580,2013-06-02,48,153239,11.0,,
6476559,2013-06-03,48,153239,8.0,,
6521383,2013-06-04,48,153239,4.0,,
6566153,2013-06-05,48,153239,8.0,,
6609922,2013-06-06,48,153239,10.0,,
6654239,2013-06-07,48,153239,6.0,,
6701367,2013-06-08,48,153239,11.0,,
