38092,2013-01-02,48,956013,33.0,,
78367,2013-01-03,48,956013,28.0,,
118346,2013-01-04,48,956013,30.0,,
160646,2013-01-05,48,956013,48.0,,
202529,2013-01-06,48,956013,61.0,,
242136,2013-01-07,48,956013,53.0,,
281346,2013-01-08,48,956013,16.0,,
320324,2013-01-09,48,956013,10.0,,
358782,2013-01-10,48,956013,12.0,,
397922,2013-01-11,48,956013,15.0,,
439859,2013-01-12,48,956013,30.0,,
481904,2013-01-13,48,956013,45.0,,
521653,2013-01-14,48,956013,13.0,,
561268,2013-01-15,48,956013,9.0,,
601231,2013-01-16,48,956013,12.0,,
640575,2013-01-17,48,956013,9.0,,
680241,2013-01-18,48,956013,21.0,,
723333,2013-01-19,48,956013,35.0,,
765760,2013-01-20,48,956013,35.0,,
806114,2013-01-21,48,956013,21.0,,
845640,2013-01-22,48,956013,15.0,,
884988,2013-01-23,48,956013,8.0,,
923726,2013-01-24,48,956013,14.0,,
963469,2013-01-25,48,956013,9.0,,
1006357,2013-01-26,48,956013,12.0,,
1048570,2013-01-27,48,956013,31.0,,
1088714,2013-01-28,48,956013,8.0,,
1128206,2013-01-29,48,956013,7.0,,
1167983,2013-01-30,48,956013,14.0,,
1208044,2013-01-31,48,956013,17.0,,
1250187,2013-02-01,48,956013,17.0,,
1295148,2013-02-02,48,956013,34.0,,
1338721,2013-02-03,48,956013,42.0,,
1380451,2013-02-04,48,956013,27.0,,
1421637,2013-02-05,48,956013,31.0,,
1462602,2013-02-06,48,956013,10.0,,
1503107,2013-02-07,48,956013,16.0,,
1544656,2013-02-08,48,956013,14.0,,
1588346,2013-02-09,48,956013,18.0,,
1628223,2013-02-10,48,956013,17.0,,
1666930,2013-02-11,48,956013,17.0,,
1706654,2013-02-12,48,956013,29.0,,
1748002,2013-02-13,48,956013,16.0,,
1788501,2013-02-14,48,956013,7.0,,
1829578,2013-02-15,48,956013,13.0,,
1873320,2013-02-16,48,956013,32.0,,
1915012,2013-02-17,48,956013,36.0,,
1956455,2013-02-18,48,956013,27.0,,
1997004,2013-02-19,48,956013,7.0,,
