37212,2013-01-02,48,123601,21.0,,
77511,2013-01-03,48,123601,30.0,,
117456,2013-01-04,48,123601,18.0,,
159717,2013-01-05,48,123601,24.0,,
201606,2013-01-06,48,123601,38.0,,
241287,2013-01-07,48,123601,23.0,,
280515,2013-01-08,48,123601,9.0,,
319496,2013-01-09,48,123601,6.0,,
357952,2013-01-10,48,123601,9.0,,
397043,2013-01-11,48,123601,14.0,,
438926,2013-01-12,48,123601,22.0,,
480958,2013-01-13,48,123601,48.0,,
520789,2013-01-14,48,123601,8.0,,
560419,2013-01-15,48,123601,8.0,,
600358,2013-01-16,48,123601,13.0,,
639725,2013-01-17,48,123601,11.0,,
679375,2013-01-18,48,123601,7.0,,
722374,2013-01-19,48,123601,22.0,,
764811,2013-01-20,48,123601,29.0,,
805265,2013-01-21,48,123601,8.0,,
844812,2013-01-22,48,123601,9.0,,
884134,2013-01-23,48,123601,15.0,,
922874,2013-01-24,48,123601,7.0,,
962596,2013-01-25,48,123601,19.0,,
1005398,2013-01-26,48,123601,18.0,,
1047599,2013-01-27,48,123601,32.0,,
1087845,2013-01-28,48,123601,8.0,,
1127360,2013-01-29,48,123601,12.0,,
1167115,2013-01-30,48,123601,10.0,,
1207172,2013-01-31,48,123601,19.0,,
1249261,2013-02-01,48,123601,19.0,,
1294174,2013-02-02,48,123601,40.0,,
1337737,2013-02-03,48,123601,53.0,,
1379551,2013-02-04,48,123601,14.0,,
1420744,2013-02-05,48,123601,16.0,,
1461705,2013-02-06,48,123601,13.0,,
1502234,2013-02-07,48,123601,14.0,,
1543759,2013-02-08,48,123601,9.0,,
1587404,2013-02-09,48,123601,26.0,,
1627293,2013-02-10,48,123601,25.0,,
1665990,2013-02-11,48,123601,20.0,,
1705702,2013-02-12,48,123601,22.0,,
1747129,2013-02-13,48,123601,5.0,,
1787614,2013-02-14,48,123601,4.0,,
1828686,2013-02-15,48,123601,15.0,,
1872350,2013-02-16,48,123601,25.0,,
1914070,2013-02-17,48,123601,23.0,,
1955544,2013-02-18,48,123601,15.0,,
1996146,2013-02-19,48,123601,14.0,,
2037201,2013-02-20,48,123601,17.0,,
2077380,2013-02-21,48,123601,17.0,,
2117827,2013-02-22,48,123601,20.0,,
2161129,2013-02-23,48,123601,21.0,,
2204238,2013-02-24,48,123601,47.0,,
2245607,2013-02-25,48,123601,18.0,,
2286140,2013-02-26,48,123601,17.0,,
2326601,2013-02-27,48,123601,15.0,,
2367430,2013-02-28,48,123601,14.0,,
2410390,2013-03-01,48,123601,14.0,,
2456028,2013-03-02,48,123601,35.0,,
2500544,2013-03-03,48,123601,39.0,,
2543586,2013-03-04,48,123601,23.0,,
2585481,2013-03-05,48,123601,20.0,,
2627336,2013-03-06,48,123601,18.0,,
2668481,2013-03-07,48,123601,6.0,,
2709509,2013-03-08,48,123601,9.0,,
2753619,2013-03-09,48,123601,18.0,,
2797099,2013-03-10,48,123601,35.0,,
2838730,2013-03-11,48,123601,23.0,,
2879051,2013-03-12,48,123601,13.0,,
2919487,2013-03-13,48,123601,13.0,,
2959234,2013-03-14,48,123601,6.0,,
3000510,2013-03-15,48,123601,8.0,,
3045835,2013-03-16,48,123601,23.0,,
3090907,2013-03-17,48,123601,29.0,,
3133638,2013-03-18,48,123601,14.0,,
3175611,2013-03-19,48,123601,6.0,,
3217970,2013-03-20,48,123601,17.0,,
3259211,2013-03-21,48,123601,7.0,,
3301009,2013-03-22,48,123601,7.0,,
3346076,2013-03-23,48,123601,26.0,,
3390174,2013-03-24,48,123601,34.0,,
3432501,2013-03-25,48,123601,9.0,,
3473678,2013-03-26,48,123601,11.0,,
3515132,2013-03-27,48,123601,7.0,,
3557952,2013-03-28,48,123601,10.0,,
3600228,2013-03-29,48,123601,16.0,,
3645097,2013-03-30,48,123601,27.0,,
3688824,2013-03-31,48,123601,26.0,,
3733020,2013-04-01,48,123601,20.0,,
3776435,2013-04-02,48,123601,21.0,,
3819589,2013-04-03,48,123601,13.0,,
3861756,2013-04-04,48,123601,14.0,,
3904129,2013-04-05,48,123601,18.0,,
3949687,2013-04-06,48,123601,16.0,,
3994324,2013-04-07,48,123601,29.0,,
